case_id,subset,modality,status,annotation_valid,is_empty_mask,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
VINMEC_RAW_OTU_2D_test_1199,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1199.JPG,NONE
VINMEC_RAW_OTU_2D_train_1141,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1141.JPG,NONE
VINMEC_RAW_OTU_2D_train_1149,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1149.JPG,NONE
VINMEC_RAW_OTU_2D_test_267,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,591,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/267.JPG,NONE
VINMEC_RAW_OTU_2D_train_1147,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,538,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1147.JPG,NONE
VINMEC_RAW_OTU_2D_train_414,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,483,334,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/414.JPG,NONE
VINMEC_RAW_OTU_2D_test_1024,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,523,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1024.JPG,NONE
VINMEC_RAW_OTU_2D_test_148,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1101,567,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/148.JPG,NONE
VINMEC_RAW_OTU_2D_train_390,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,914,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/390.JPG,NONE
VINMEC_RAW_OTU_2D_train_723,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,554,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/723.JPG,NONE
VINMEC_RAW_OTU_2D_test_83,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/83.JPG,NONE
VINMEC_RAW_OTU_2D_test_626,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/626.JPG,NONE
VINMEC_RAW_OTU_2D_train_342,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,590,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/342.JPG,NONE
VINMEC_RAW_OTU_2D_test_979,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,525,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/979.JPG,NONE
VINMEC_RAW_OTU_2D_train_924,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/924.JPG,NONE
VINMEC_RAW_OTU_CEUS_62,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,335,423,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/62.JPG,NONE
VINMEC_RAW_OTU_2D_train_1177,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1177.JPG,NONE
VINMEC_RAW_OTU_2D_train_670,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,784,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/670.JPG,NONE
VINMEC_RAW_OTU_2D_train_794,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,554,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/794.JPG,NONE
VINMEC_RAW_OTU_2D_test_896,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,525,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/896.JPG,NONE
VINMEC_RAW_OTU_2D_train_1106,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1133,584,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1106.JPG,NONE
VINMEC_RAW_OTU_2D_train_1457,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,524,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1457.JPG,NONE
VINMEC_RAW_OTU_2D_test_1273,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1117,590,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1273.JPG,NONE
VINMEC_RAW_OTU_2D_train_1396,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,568,595,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1396.JPG,NONE
VINMEC_RAW_OTU_2D_train_1368,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,538,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1368.JPG,NONE
VINMEC_RAW_OTU_2D_train_1239,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,567,594,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1239.JPG,NONE
VINMEC_RAW_OTU_CEUS_169,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,338,418,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/169.JPG,NONE
VINMEC_RAW_OTU_2D_train_303,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/303.JPG,NONE
VINMEC_RAW_OTU_2D_train_1195,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1195.JPG,NONE
VINMEC_RAW_OTU_2D_test_403,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/403.JPG,NONE
VINMEC_RAW_OTU_2D_train_1419,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,550,645,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1419.JPG,NONE
VINMEC_RAW_OTU_CEUS_52,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,879,552,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/52.JPG,NONE
VINMEC_RAW_OTU_2D_train_1010,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,527,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1010.JPG,NONE
VINMEC_RAW_OTU_2D_train_406,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/406.JPG,NONE
VINMEC_RAW_OTU_2D_train_1424,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1424.JPG,NONE
VINMEC_RAW_OTU_2D_train_637,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,631,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/637.JPG,NONE
VINMEC_RAW_OTU_2D_train_321,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/321.JPG,NONE
VINMEC_RAW_OTU_2D_train_969,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,525,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/969.JPG,NONE
VINMEC_RAW_OTU_2D_test_64,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/64.JPG,NONE
VINMEC_RAW_OTU_2D_train_584,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,557,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/584.JPG,NONE
VINMEC_RAW_OTU_2D_train_417,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/417.JPG,NONE
VINMEC_RAW_OTU_CEUS_154,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,554,585,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/154.JPG,NONE
VINMEC_RAW_OTU_2D_train_1237,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,595,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1237.JPG,NONE
VINMEC_RAW_OTU_2D_train_470,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,538,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/470.JPG,NONE
VINMEC_RAW_OTU_CEUS_157,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,582,578,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/157.JPG,NONE
VINMEC_RAW_OTU_2D_train_559,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,603,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/559.JPG,NONE
VINMEC_RAW_OTU_2D_train_1289,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1289.JPG,NONE
VINMEC_RAW_OTU_CEUS_54,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,882,555,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/54.JPG,NONE
VINMEC_RAW_OTU_2D_train_796,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,541,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/796.JPG,NONE
VINMEC_RAW_OTU_2D_train_933,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,567,581,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/933.JPG,NONE
VINMEC_RAW_OTU_2D_test_1305,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1305.JPG,NONE
VINMEC_RAW_OTU_CEUS_48,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,367,380,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/48.JPG,NONE
VINMEC_RAW_OTU_2D_train_869,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,972,540,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/869.JPG,NONE
VINMEC_RAW_OTU_CEUS_93,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,554,552,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/93.JPG,NONE
VINMEC_RAW_OTU_2D_train_1008,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,954,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1008.JPG,NONE
VINMEC_RAW_OTU_2D_train_829,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1101,586,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/829.JPG,NONE
VINMEC_RAW_OTU_2D_train_755,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,549,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/755.JPG,NONE
VINMEC_RAW_OTU_2D_test_5,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1096,794,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/5.JPG,NONE
VINMEC_RAW_OTU_2D_train_280,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/280.JPG,NONE
VINMEC_RAW_OTU_2D_train_22,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/22.JPG,NONE
VINMEC_RAW_OTU_2D_test_1369,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1369.JPG,NONE
VINMEC_RAW_OTU_2D_test_473,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1103,569,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/473.JPG,NONE
VINMEC_RAW_OTU_2D_test_240,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/240.JPG,NONE
VINMEC_RAW_OTU_2D_train_1428,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1428.JPG,NONE
VINMEC_RAW_OTU_2D_test_548,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,801,582,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/548.JPG,NONE
VINMEC_RAW_OTU_2D_train_302,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/302.JPG,NONE
VINMEC_RAW_OTU_2D_test_315,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/315.JPG,NONE
VINMEC_RAW_OTU_2D_train_909,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,953,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/909.JPG,NONE
VINMEC_RAW_OTU_2D_train_1233,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,482,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1233.JPG,NONE
VINMEC_RAW_OTU_2D_train_525,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,556,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/525.JPG,NONE
VINMEC_RAW_OTU_2D_test_714,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,554,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/714.JPG,NONE
VINMEC_RAW_OTU_2D_test_1086,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1132,540,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1086.JPG,NONE
VINMEC_RAW_OTU_2D_test_21,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/21.JPG,NONE
VINMEC_RAW_OTU_CEUS_38,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,564,551,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/38.JPG,NONE
VINMEC_RAW_OTU_2D_train_397,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/397.JPG,NONE
VINMEC_RAW_OTU_2D_train_538,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,549,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/538.JPG,NONE
VINMEC_RAW_OTU_2D_test_1440,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,484,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1440.JPG,NONE
VINMEC_RAW_OTU_2D_train_1375,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1375.JPG,NONE
VINMEC_RAW_OTU_2D_test_682,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,496,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/682.JPG,NONE
VINMEC_RAW_OTU_2D_train_1379,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,540,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1379.JPG,NONE
VINMEC_RAW_OTU_2D_test_952,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,583,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/952.JPG,NONE
VINMEC_RAW_OTU_2D_train_1345,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,571,594,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1345.JPG,NONE
VINMEC_RAW_OTU_2D_train_1144,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1144.JPG,NONE
VINMEC_RAW_OTU_2D_train_1243,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1243.JPG,NONE
VINMEC_RAW_OTU_2D_train_892,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/892.JPG,NONE
VINMEC_RAW_OTU_2D_train_759,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1106,628,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/759.JPG,NONE
VINMEC_RAW_OTU_2D_test_488,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,707,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/488.JPG,NONE
VINMEC_RAW_OTU_2D_test_1319,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1319.JPG,NONE
VINMEC_RAW_OTU_2D_train_880,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,610,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/880.JPG,NONE
VINMEC_RAW_OTU_2D_train_1219,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1219.JPG,NONE
VINMEC_RAW_OTU_2D_test_339,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/339.JPG,NONE
VINMEC_RAW_OTU_2D_train_348,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,604,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/348.JPG,NONE
VINMEC_RAW_OTU_2D_test_1157,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1157.JPG,NONE
VINMEC_RAW_OTU_2D_train_485,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,695,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/485.JPG,NONE
VINMEC_RAW_OTU_CEUS_3,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,337,356,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/3.JPG,NONE
VINMEC_RAW_OTU_2D_train_479,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,961,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/479.JPG,NONE
VINMEC_RAW_OTU_2D_test_388,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,905,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/388.JPG,NONE
VINMEC_RAW_OTU_2D_train_260,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,607,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/260.JPG,NONE
VINMEC_RAW_OTU_2D_train_319,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,482,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/319.JPG,NONE
VINMEC_RAW_OTU_2D_train_1,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1.JPG,NONE
VINMEC_RAW_OTU_2D_train_286,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/286.JPG,NONE
VINMEC_RAW_OTU_CEUS_30,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,552,496,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/30.JPG,NONE
VINMEC_RAW_OTU_2D_train_435,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,406,275,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/435.JPG,NONE
VINMEC_RAW_OTU_2D_test_911,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,953,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/911.JPG,NONE
VINMEC_RAW_OTU_2D_test_412,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,962,660,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/412.JPG,NONE
VINMEC_RAW_OTU_2D_test_3,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/3.JPG,NONE
VINMEC_RAW_OTU_CEUS_11,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,552,551,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/11.JPG,NONE
VINMEC_RAW_OTU_2D_test_1291,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1291.JPG,NONE
VINMEC_RAW_OTU_2D_train_951,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,568,586,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/951.JPG,NONE
VINMEC_RAW_OTU_2D_train_1282,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1116,588,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1282.JPG,NONE
VINMEC_RAW_OTU_2D_train_407,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/407.JPG,NONE
VINMEC_RAW_OTU_2D_train_1207,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,483,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1207.JPG,NONE
VINMEC_RAW_OTU_2D_test_387,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,905,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/387.JPG,NONE
VINMEC_RAW_OTU_2D_train_537,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,551,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/537.JPG,NONE
VINMEC_RAW_OTU_2D_train_82,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/82.JPG,NONE
VINMEC_RAW_OTU_2D_train_1155,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,638,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1155.JPG,NONE
VINMEC_RAW_OTU_CEUS_58,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,551,597,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/58.JPG,NONE
VINMEC_RAW_OTU_2D_train_1294,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1294.JPG,NONE
VINMEC_RAW_OTU_2D_test_1088,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,599,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1088.JPG,NONE
