case_id,subset,modality,status,annotation_valid,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
OTU_2D_train_151,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,531,958,531,28002,5.505,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\151.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\151.PNG
OTU_2D_train_205,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,955,661,955,661,7697,1.219,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\205.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\205.PNG
OTU_2D_train_444,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,532,957,532,89542,17.587,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\444.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\444.PNG
OTU_2D_train_1001,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,530,480,530,117430,46.16,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1001.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1001.PNG
OTU_2D_train_1058,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,566,582,566,582,158650,48.162,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1058.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1058.PNG
OTU_2D_train_317,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,532,478,532,121614,47.824,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\317.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\317.PNG
OTU_2D_train_435,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,406,275,406,275,23882,21.39,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\435.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\435.PNG
OTU_2D_train_461,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,529,958,529,57590,11.364,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\461.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\461.PNG
OTU_2D_train_635,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,631,567,631,6026,1.684,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\635.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\635.PNG
OTU_2D_train_1249,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,544,569,544,76117,24.591,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1249.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1249.PNG
OTU_2D_train_223,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,878,444,878,444,76828,19.708,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\223.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\223.PNG
OTU_2D_train_250,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,485,530,485,530,62417,24.282,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\250.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\250.PNG
OTU_2D_train_812,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,705,1135,705,141554,17.69,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\812.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\812.PNG
OTU_2D_train_1326,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,539,483,539,136046,52.258,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1326.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1326.PNG
OTU_2D_train_617,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,497,546,497,546,104544,38.526,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\617.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\617.PNG
OTU_2D_train_1201,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,541,483,541,45864,17.552,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1201.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1201.PNG
OTU_2D_train_1260,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,533,959,533,104634,20.47,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1260.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1260.PNG
OTU_2D_train_293,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,962,532,962,532,70304,13.737,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\293.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\293.PNG
OTU_2D_train_25,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,536,481,536,79873,30.981,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\25.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\25.PNG
OTU_2D_train_909,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,953,528,953,528,22883,4.548,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\909.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\909.PNG
OTU_2D_train_1219,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,531,959,531,77683,15.255,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1219.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1219.PNG
OTU_2D_train_601,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,608,568,608,21842,6.325,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\601.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\601.PNG
OTU_2D_train_950,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,590,568,590,13192,3.937,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\950.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\950.PNG
OTU_2D_train_1441,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,960,528,960,528,17922,3.536,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1441.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1441.PNG
OTU_2D_train_153,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1104,565,1104,565,50570,8.107,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\153.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\153.PNG
OTU_2D_train_173,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,533,958,533,58496,11.456,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\173.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\173.PNG
OTU_2D_train_235,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,534,481,534,30744,11.969,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\235.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\235.PNG
OTU_2D_train_848,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,539,958,539,83416,16.155,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\848.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\848.PNG
OTU_2D_train_1064,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,956,526,956,526,57258,11.387,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1064.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1064.PNG
OTU_2D_train_200,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,531,480,531,84771,33.259,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\200.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\200.PNG
OTU_2D_train_103,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,956,534,956,534,121691,23.837,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\103.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\103.PNG
OTU_2D_train_188,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,532,959,532,81637,16.001,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\188.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\188.PNG
OTU_2D_train_893,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,528,958,528,78924,15.603,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\893.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\893.PNG
OTU_2D_train_1209,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,534,958,534,25801,5.043,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1209.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1209.PNG
OTU_2D_train_161,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,531,957,531,52522,10.336,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\161.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\161.PNG
OTU_2D_train_411,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,535,959,535,74987,14.615,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\411.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\411.PNG
OTU_2D_train_447,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,535,480,535,95769,37.293,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\447.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\447.PNG
OTU_2D_train_1105,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,524,957,524,91261,18.199,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1105.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1105.PNG
OTU_2D_train_1330,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,555,482,555,52324,19.56,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1330.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1330.PNG
OTU_2D_train_140,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,835,607,835,607,52656,10.389,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\140.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\140.PNG
OTU_2D_train_983,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,587,1135,587,27325,4.101,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\983.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\983.PNG
OTU_2D_train_724,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,563,481,563,8255,3.048,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\724.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\724.PNG
OTU_2D_train_1303,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,594,1135,594,113359,16.814,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1303.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1303.PNG
OTU_2D_train_1147,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,538,958,538,66987,12.997,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1147.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1147.PNG
OTU_2D_train_772,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,474,548,474,548,43603,16.786,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\772.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\772.PNG
OTU_2D_train_745,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,86509,16.83,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\745.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\745.PNG
OTU_2D_train_497,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,554,481,554,6075,2.28,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\497.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\497.PNG
OTU_2D_train_455,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,961,531,961,531,62981,12.342,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\455.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\455.PNG
OTU_2D_train_570,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,612,569,612,53000,15.22,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\570.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\570.PNG
OTU_2D_train_1101,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,956,525,956,525,20613,4.107,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1101.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1101.PNG
OTU_2D_train_209,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,534,478,534,11968,4.689,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\209.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\209.PNG
OTU_2D_train_754,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,546,959,546,96691,18.466,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\754.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\754.PNG
OTU_2D_train_706,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,477,550,477,550,37584,14.326,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\706.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\706.PNG
OTU_2D_train_1362,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,640,1135,640,118394,16.299,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1362.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1362.PNG
OTU_2D_train_183,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,92176,18.086,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\183.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\183.PNG
OTU_2D_train_59,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,608,957,608,192197,33.032,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\59.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\59.PNG
OTU_2D_train_1258,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,484,528,484,528,20470,8.01,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1258.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1258.PNG
OTU_2D_train_466,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,533,958,533,73089,14.314,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\466.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\466.PNG
OTU_2D_train_604,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,547,958,547,24994,4.77,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\604.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\604.PNG
OTU_2D_train_166,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,537,480,537,7445,2.888,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\166.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\166.PNG
OTU_2D_train_423,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,961,534,961,534,60228,11.736,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\423.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\423.PNG
OTU_2D_train_95,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,663,958,663,143145,22.537,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\95.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\95.PNG
OTU_2D_train_337,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,801,619,801,619,102385,20.65,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\337.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\337.PNG
OTU_2D_train_100,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,531,958,531,108409,21.311,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\100.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\100.PNG
OTU_2D_train_869,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,972,540,972,540,4351,0.829,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\869.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\869.PNG
OTU_2D_train_1278,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,963,642,963,642,44250,7.157,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1278.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1278.PNG
OTU_2D_train_637,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,566,631,566,631,11844,3.316,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\637.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\637.PNG
OTU_2D_train_814,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,773,629,773,629,48905,10.058,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\814.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\814.PNG
OTU_2D_train_1353,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,529,959,529,69292,13.659,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1353.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1353.PNG
OTU_2D_train_46,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,534,480,534,88133,34.384,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\46.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\46.PNG
OTU_2D_train_62,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,852,606,852,606,50529,9.787,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\62.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\62.PNG
OTU_2D_train_612,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,964,548,964,548,102440,19.392,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\612.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\612.PNG
OTU_2D_train_1280,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,963,619,963,619,95435,16.01,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1280.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1280.PNG
OTU_2D_train_1402,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,535,958,535,16104,3.142,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1402.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1402.PNG
OTU_2D_train_967,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,801,605,801,605,136299,28.126,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\967.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\967.PNG
OTU_2D_train_1022,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1132,590,1132,590,87319,13.074,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1022.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1022.PNG
OTU_2D_train_1093,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,525,957,525,85883,17.094,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1093.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1093.PNG
OTU_2D_train_785,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,582,959,582,182814,32.754,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\785.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\785.PNG
OTU_2D_train_41,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,533,481,533,15490,6.042,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\41.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\41.PNG
OTU_2D_train_1141,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,537,480,537,23122,8.97,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1141.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1141.PNG
OTU_2D_train_1424,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,531,959,531,45602,8.955,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1424.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1424.PNG
OTU_2D_train_831,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,540,958,540,18183,3.515,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\831.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\831.PNG
OTU_2D_train_622,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,774,627,774,627,103888,21.407,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\622.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\622.PNG
