case_id,subset,modality,status,annotation_valid,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
OTU_2D_test_70,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,479,662,479,662,36389,11.476,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\70.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\70.PNG
OTU_2D_train_199,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,533,479,533,94907,37.174,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\199.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\199.PNG
OTU_2D_test_626,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,958,536,958,536,159514,31.065,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\626.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\626.PNG
OTU_2D_train_803,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,542,957,542,122376,23.593,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\803.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\803.PNG
OTU_2D_test_452,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,876,446,876,446,97303,24.905,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\452.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\452.PNG
OTU_CEUS_93,OTU_CEUS,CEUS,VALID_LESION_MASK,True,554,552,554,552,22256,7.278,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\93.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\93.PNG
OTU_2D_train_519,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,527,479,527,113585,44.996,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\519.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\519.PNG
OTU_2D_train_1060,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,963,520,963,520,53815,10.747,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1060.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1060.PNG
OTU_2D_test_993,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,481,526,481,526,96755,38.242,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\993.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\993.PNG
OTU_2D_test_636,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,566,651,566,651,10575,2.87,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\636.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\636.PNG
OTU_2D_train_1300,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,534,957,534,49934,9.771,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1300.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1300.PNG
OTU_2D_test_1214,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,957,536,957,536,61622,12.013,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1214.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1214.PNG
OTU_2D_test_48,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,568,592,568,592,110223,32.779,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\48.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\48.PNG
OTU_2D_test_644,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,971,553,971,553,50982,9.495,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\644.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\644.PNG
OTU_2D_train_1392,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,533,483,533,23565,9.154,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1392.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1392.PNG
OTU_2D_train_570,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,612,569,612,53000,15.22,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\570.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\570.PNG
OTU_2D_train_855,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,539,958,539,140172,27.146,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\855.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\855.PNG
OTU_2D_train_876,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,548,479,548,62939,23.977,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\876.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\876.PNG
OTU_2D_train_1100,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1131,590,1131,590,46435,6.959,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1100.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1100.PNG
OTU_2D_train_848,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,539,958,539,83416,16.155,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\848.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\848.PNG
OTU_CEUS_25,OTU_CEUS,CEUS,VALID_LESION_MASK,True,563,549,563,549,26659,8.625,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\25.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\25.PNG
OTU_2D_test_476,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,958,534,958,534,16001,3.128,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\476.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\476.PNG
OTU_2D_test_5,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1096,794,1096,794,16933,1.946,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\5.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\5.PNG
OTU_2D_train_1119,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,86778,16.882,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1119.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1119.PNG
OTU_2D_train_407,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,531,958,531,101976,20.046,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\407.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\407.PNG
OTU_2D_train_1250,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,544,569,544,76071,24.576,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1250.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1250.PNG
OTU_2D_test_387,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,905,534,905,534,55925,11.572,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\387.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\387.PNG
OTU_2D_train_223,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,878,444,878,444,76828,19.708,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\223.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\223.PNG
OTU_2D_train_900,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,526,478,526,80244,31.915,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\900.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\900.PNG
OTU_2D_test_1200,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,66189,12.877,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1200.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1200.PNG
OTU_2D_train_480,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,805,672,805,672,77065,14.246,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\480.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\480.PNG
OTU_2D_train_1294,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,536,958,536,6028,1.174,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1294.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1294.PNG
OTU_CEUS_145,OTU_CEUS,CEUS,VALID_LESION_MASK,True,442,437,442,437,61772,31.981,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\145.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\145.PNG
OTU_2D_train_797,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,954,542,954,542,42781,8.274,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\797.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\797.PNG
OTU_2D_train_1289,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,535,958,535,67248,13.121,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1289.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1289.PNG
OTU_2D_train_1326,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,539,483,539,136046,52.258,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1326.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1326.PNG
OTU_2D_train_1434,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,532,480,532,33889,13.271,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1434.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1434.PNG
OTU_2D_train_1245,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,535,959,535,63458,12.368,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1245.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1245.PNG
OTU_2D_test_864,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,972,541,972,541,122518,23.299,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\864.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\864.PNG
OTU_2D_test_952,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,566,583,566,583,29015,8.793,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\952.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\952.PNG
OTU_2D_test_225,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,479,444,479,444,107320,50.462,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\225.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\225.PNG
OTU_2D_train_724,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,563,481,563,8255,3.048,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\724.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\724.PNG
OTU_2D_train_280,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,127446,25.006,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\280.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\280.PNG
OTU_2D_train_132,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,477,555,477,555,78433,29.627,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\132.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\132.PNG
OTU_2D_test_535,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,477,558,477,558,41647,15.647,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\535.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\535.PNG
OTU_CEUS_163,OTU_CEUS,CEUS,VALID_LESION_MASK,True,338,357,338,357,17399,14.419,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\163.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\163.PNG
OTU_2D_test_392,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,957,530,957,530,21782,4.294,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\392.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\392.PNG
OTU_2D_train_1142,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,530,958,530,30812,6.068,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1142.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1142.PNG
OTU_2D_train_1282,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1116,588,1116,588,50738,7.732,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1282.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1282.PNG
OTU_2D_train_986,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,585,567,585,22074,6.655,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\986.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\986.PNG
OTU_2D_train_885,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1127,580,1127,580,47943,7.335,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\885.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\885.PNG
OTU_CEUS_70,OTU_CEUS,CEUS,VALID_LESION_MASK,True,549,553,549,553,82775,27.265,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\70.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\70.PNG
OTU_2D_train_200,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,531,480,531,84771,33.259,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\200.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\200.PNG
OTU_2D_test_700,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,958,557,958,557,169483,31.762,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\700.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\700.PNG
OTU_2D_train_1145,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,539,481,539,66651,25.708,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1145.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1145.PNG
OTU_2D_train_55,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,548,624,548,624,104664,30.608,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\55.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\55.PNG
OTU_2D_train_72,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,535,959,535,88484,17.246,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\72.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\72.PNG
OTU_2D_train_607,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,561,958,561,85023,15.82,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\607.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\607.PNG
OTU_2D_train_984,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,590,569,590,10809,3.22,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\984.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\984.PNG
OTU_2D_train_1183,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1121,591,1121,591,160307,24.197,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1183.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1183.PNG
OTU_2D_train_404,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,180741,35.463,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\404.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\404.PNG
OTU_2D_train_1155,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,638,1135,638,172085,23.764,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1155.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1155.PNG
OTU_2D_test_464,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,530,959,530,53459,10.518,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\464.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\464.PNG
OTU_2D_train_43,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,534,481,534,84588,32.932,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\43.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\43.PNG
OTU_2D_train_1286,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,592,569,592,64254,19.075,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1286.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1286.PNG
OTU_2D_train_698,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,852,613,852,613,77759,14.888,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\698.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\698.PNG
OTU_2D_train_992,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,723,542,723,542,71628,18.279,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\992.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\992.PNG
OTU_2D_train_982,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,588,1135,588,24311,3.643,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\982.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\982.PNG
OTU_2D_test_906,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,968,532,968,532,118506,23.012,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\906.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\906.PNG
OTU_2D_test_934,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,568,587,568,587,28436,8.529,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\934.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\934.PNG
OTU_2D_train_375,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,535,479,535,58803,22.946,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\375.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\375.PNG
OTU_2D_train_357,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,533,480,533,13815,5.4,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\357.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\357.PNG
OTU_2D_train_871,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,956,544,956,544,55115,10.598,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\871.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\871.PNG
OTU_2D_train_860,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,541,959,541,75680,14.587,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\860.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\860.PNG
OTU_2D_train_1144,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,528,959,528,26732,5.279,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1144.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1144.PNG
OTU_2D_train_428,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,270,482,270,9972,7.663,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\428.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\428.PNG
OTU_2D_test_391,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,535,959,535,30194,5.885,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\391.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\391.PNG
